application_id,discipline,papers_5y,citations_5y,h_index,research_years,prior_grants,institution_tier,overseas_experience,age_group,novelty_score,feasibility_score,frontier_score,methodology_score,expected_impact,budget_reasonableness,project_risk,data_availability,ethics_compliance,team_size,interdisciplinarity,collaboration_strength,platform_support,true_funding_probability,funded
APP-1252,生命科学,8,63,7,7,0,省部级重点单位,无,中青年,79.38,80.81,74.6,75.86,76.32,66.91,24.26,89.42,86.53,7,60.05,37.45,41.98,0.25525,0
APP-1253,生命科学,11,245,10,6,1,双一流/国家级平台,无,中青年,61.16,75.85,59.03,81.33,78.55,64.99,64.2,80.48,97.51,5,89.61,96.71,54.52,0.66433,1
APP-1254,工程技术,10,86,11,6,2,普通高校/机构,无,中青年,54.7,93.48,55.5,69.47,55.12,56.43,56.16,82.78,77.43,3,56.67,62.61,73.06,0.04,0
APP-1255,生命科学,9,386,7,4,1,双一流/国家级平台,短期交流,青年,72.99,59.83,32.36,70.38,54.25,74.72,92.93,100.0,76.0,4,62.11,69.64,47.42,0.01781,0
APP-1256,交叉学科,15,283,22,17,0,省部级重点单位,无,中青年,84.08,64.1,87.54,87.23,64.18,63.51,40.85,58.28,78.76,7,92.83,46.57,51.39,0.50929,1
APP-1257,管理科学,5,83,7,3,0,双一流/国家级平台,无,青年,85.52,59.12,68.09,60.29,78.8,81.1,69.43,72.03,82.39,7,96.73,86.59,55.36,0.27468,0
APP-1258,管理科学,8,370,10,11,0,省部级重点单位,无,中青年,79.6,80.15,84.6,59.02,74.03,73.44,45.09,55.14,88.14,14,34.78,80.72,6.08,0.16956,0
APP-1259,工程技术,4,52,3,3,0,省部级重点单位,长期经历,青年,66.14,66.19,77.3,62.78,53.56,70.25,66.96,68.47,81.72,4,47.77,63.09,69.58,0.01403,0
APP-1260,交叉学科,7,96,8,5,0,省部级重点单位,无,青年,61.55,60.26,84.6,69.3,76.68,63.58,65.38,80.8,100.0,4,73.87,65.78,74.83,0.07171,0
APP-1261,生命科学,9,58,12,5,0,省部级重点单位,长期经历,青年,71.78,93.28,59.54,48.07,50.45,91.17,49.45,86.91,86.21,12,65.94,67.13,70.2,0.22025,0
APP-1262,信息科学,13,618,22,27,10,双一流/国家级平台,长期经历,资深,71.9,95.33,47.41,78.5,55.41,82.83,35.19,64.27,89.81,9,70.12,63.77,80.03,0.86645,1
APP-1263,信息科学,14,953,17,13,1,普通高校/机构,无,中青年,86.39,65.4,79.44,66.86,68.52,65.82,57.26,51.93,81.63,3,3.57,72.04,56.45,0.15182,0
APP-1264,交叉学科,17,113,30,33,3,普通高校/机构,短期交流,资深,65.76,50.86,69.95,80.1,47.26,57.69,27.74,71.1,92.12,5,16.92,68.78,94.79,0.01448,0
APP-1265,工程技术,13,155,21,13,2,普通高校/机构,短期交流,中青年,66.84,96.09,61.0,41.45,50.58,51.34,57.3,57.22,79.95,4,91.68,58.83,49.64,0.0772,0
APP-1266,管理科学,13,276,19,17,3,双一流/国家级平台,无,中青年,98.71,76.59,79.14,80.15,90.83,87.65,6.95,61.33,75.56,2,71.48,40.97,60.18,0.96394,1
APP-1267,生命科学,10,150,7,5,2,普通高校/机构,无,青年,92.17,75.89,72.62,86.38,87.86,84.91,42.85,80.08,91.05,7,63.07,61.54,58.51,0.84837,1
APP-1268,交叉学科,3,82,11,6,2,省部级重点单位,短期交流,中青年,60.52,71.47,77.58,74.7,100.0,86.56,68.08,77.28,81.43,6,31.15,75.5,67.17,0.24587,0
APP-1269,工程技术,3,78,8,2,0,双一流/国家级平台,短期交流,青年,91.09,58.8,52.66,69.39,73.21,72.56,71.02,82.51,84.45,6,47.7,74.1,59.93,0.05371,0
APP-1270,工程技术,11,297,9,7,2,双一流/国家级平台,短期交流,中青年,57.42,64.21,82.66,80.25,76.32,83.67,17.76,64.94,91.82,8,67.39,85.62,62.25,0.73696,1
APP-1271,交叉学科,10,112,13,16,0,普通高校/机构,长期经历,资深,66.36,79.49,67.93,85.53,63.52,86.33,61.66,85.13,83.39,4,28.34,87.53,52.47,0.1794,0
APP-1272,信息科学,10,238,23,23,4,省部级重点单位,无,资深,67.84,63.73,84.27,75.8,60.39,73.16,27.18,70.22,80.51,3,41.89,74.63,56.55,0.07567,0
APP-1273,信息科学,5,58,8,4,1,双一流/国家级平台,短期交流,青年,70.99,76.06,82.52,76.77,79.95,69.7,42.43,65.74,76.65,5,63.51,65.37,26.02,0.28485,0
APP-1274,工程技术,14,216,10,12,2,普通高校/机构,长期经历,中青年,80.06,70.19,78.29,90.54,87.79,62.28,76.97,53.52,92.62,5,67.79,68.18,77.64,0.70996,1
APP-1275,生命科学,6,45,11,7,1,省部级重点单位,无,青年,73.38,55.2,66.33,78.9,78.59,79.11,30.5,38.65,78.58,10,45.54,51.66,46.63,0.3263,1
APP-1276,信息科学,8,134,7,5,1,普通高校/机构,无,青年,79.99,92.7,78.64,58.6,52.56,80.71,78.54,46.54,81.49,8,75.65,76.39,55.66,0.47454,0
APP-1277,生命科学,7,108,8,11,3,省部级重点单位,无,中青年,66.78,78.32,84.66,85.47,72.27,69.12,55.14,73.23,84.87,4,75.0,85.83,45.98,0.65615,0
APP-1278,生命科学,7,288,8,6,2,省部级重点单位,长期经历,中青年,76.86,74.63,77.1,67.39,53.68,70.54,59.25,56.39,84.83,5,20.14,80.75,73.68,0.05919,0
APP-1279,交叉学科,6,133,16,11,0,普通高校/机构,无,中青年,73.03,77.77,71.04,69.43,60.81,71.39,71.54,45.32,92.14,6,88.76,72.01,54.76,0.15304,0
APP-1280,工程技术,7,169,11,3,0,普通高校/机构,短期交流,青年,53.95,44.9,78.68,70.39,92.18,83.49,67.81,63.71,81.3,7,79.33,57.67,22.47,0.03983,0
APP-1281,信息科学,13,260,21,18,1,普通高校/机构,无,资深,78.28,63.1,60.11,81.6,46.81,57.51,66.06,74.2,95.76,7,60.13,55.59,68.77,0.0386,0
APP-1282,信息科学,14,71,21,20,3,普通高校/机构,无,资深,73.25,48.62,90.71,91.74,100.0,60.74,36.85,76.23,79.51,7,53.25,59.12,51.3,0.37304,0
APP-1283,信息科学,5,33,12,8,0,省部级重点单位,短期交流,中青年,62.72,71.75,42.77,69.32,74.79,60.97,27.78,69.57,85.71,6,71.79,48.86,63.6,0.07498,0
APP-1284,工程技术,12,200,20,20,1,普通高校/机构,无,资深,66.48,74.56,68.52,91.51,58.54,72.22,44.35,69.09,80.16,5,66.67,66.94,78.15,0.17284,0
APP-1285,交叉学科,6,165,5,5,1,普通高校/机构,长期经历,青年,66.8,71.98,61.91,71.14,67.09,77.78,59.49,61.92,100.0,9,50.57,11.66,47.21,0.10561,0
APP-1286,交叉学科,8,149,8,8,0,省部级重点单位,无,中青年,68.82,86.5,58.39,87.23,55.04,61.17,24.29,79.51,78.49,6,88.13,52.3,63.14,0.6216,1
APP-1287,信息科学,15,171,24,28,3,省部级重点单位,长期经历,资深,94.87,49.04,72.58,71.58,57.25,84.91,71.7,67.35,79.4,6,13.91,63.23,50.88,0.02965,0
APP-1288,信息科学,10,180,24,21,1,省部级重点单位,无,资深,99.17,58.81,51.12,62.6,67.17,91.55,72.84,68.86,83.15,10,42.7,100.0,80.77,0.29276,0
APP-1289,信息科学,15,243,30,30,4,双一流/国家级平台,长期经历,资深,36.56,75.8,100.0,93.99,60.74,78.97,46.36,85.57,79.33,8,64.96,62.08,65.34,0.38884,0
APP-1290,工程技术,10,348,13,16,0,普通高校/机构,短期交流,中青年,78.35,73.7,47.72,61.36,51.07,87.47,51.23,81.88,85.14,4,54.96,62.74,63.61,0.08938,0
APP-1291,工程技术,14,451,25,27,1,双一流/国家级平台,无,资深,84.41,51.58,53.73,60.49,62.46,63.02,67.53,67.23,94.29,6,69.99,47.0,42.9,0.0922,0
APP-1292,工程技术,10,147,15,16,0,普通高校/机构,无,中青年,69.19,86.75,52.31,52.67,44.97,63.3,58.83,65.09,83.47,7,28.11,92.95,76.75,0.03302,0
APP-1293,工程技术,4,99,5,1,0,省部级重点单位,无,青年,84.07,91.61,70.98,85.47,45.65,80.18,70.2,64.98,83.84,8,50.91,47.36,78.91,0.06371,0
APP-1294,信息科学,8,208,4,1,1,双一流/国家级平台,短期交流,青年,93.5,75.96,83.22,88.54,45.49,73.54,100.0,39.68,79.71,4,79.01,98.59,50.98,0.24375,0
APP-1295,信息科学,9,253,19,13,1,双一流/国家级平台,短期交流,中青年,54.17,48.87,75.89,73.85,92.74,63.28,53.38,86.45,76.95,7,26.13,48.68,66.62,0.15568,0
APP-1296,信息科学,11,667,12,9,0,省部级重点单位,无,中青年,73.74,72.24,90.09,56.21,72.49,91.1,37.12,59.73,82.97,4,51.19,78.95,74.0,0.52217,1
APP-1297,生命科学,14,277,16,13,3,省部级重点单位,无,中青年,97.44,74.76,55.59,68.91,75.53,77.59,32.74,82.82,82.08,5,45.38,60.98,100.0,0.92773,1
APP-1298,生命科学,19,795,29,31,3,普通高校/机构,短期交流,资深,55.91,66.19,77.88,65.07,66.18,82.43,21.84,70.62,93.73,6,63.27,51.88,70.65,0.2444,0
APP-1299,管理科学,6,65,7,8,0,省部级重点单位,无,中青年,70.5,88.86,63.45,55.6,74.1,65.91,34.85,90.88,72.41,6,63.86,80.17,63.99,0.24961,0
APP-1300,信息科学,14,186,17,15,0,省部级重点单位,短期交流,中青年,66.17,68.38,71.42,62.64,84.81,94.16,63.79,77.94,96.55,5,57.94,85.91,61.35,0.30936,0
APP-1301,生命科学,7,39,20,17,5,双一流/国家级平台,无,中青年,85.67,99.46,84.63,75.57,72.53,72.13,48.21,83.68,80.53,2,50.2,58.66,62.36,0.87683,1
APP-1302,工程技术,10,232,18,12,3,省部级重点单位,短期交流,中青年,87.49,80.96,42.62,61.13,92.25,86.23,67.73,61.12,83.49,6,57.27,61.56,77.04,0.55179,0
APP-1303,管理科学,6,210,8,10,4,普通高校/机构,长期经历,中青年,74.11,73.87,97.87,72.79,65.41,67.01,35.36,50.72,71.35,8,52.71,54.57,49.01,0.68657,0
APP-1304,信息科学,8,33,7,9,1,省部级重点单位,无,中青年,72.42,82.89,65.82,45.91,75.58,76.02,59.11,72.21,87.62,7,55.35,66.03,79.86,0.36293,0
APP-1305,交叉学科,8,197,11,8,1,普通高校/机构,无,中青年,49.65,91.43,43.9,90.83,77.26,80.69,67.45,41.24,72.4,6,85.14,42.3,37.8,0.02534,0
APP-1306,交叉学科,4,151,14,9,2,普通高校/机构,无,中青年,90.5,82.59,57.61,63.91,51.09,97.94,47.15,62.98,85.73,5,31.95,13.52,75.33,0.19487,0
APP-1307,工程技术,7,223,16,14,1,普通高校/机构,无,中青年,67.41,68.94,69.53,80.31,66.68,68.72,58.7,52.16,84.76,6,62.83,28.34,80.06,0.0587,0
APP-1308,工程技术,17,154,31,32,2,省部级重点单位,无,资深,70.15,60.76,57.6,71.45,36.54,76.43,41.19,57.41,78.74,10,37.16,58.02,77.7,0.05177,0
APP-1309,生命科学,7,258,3,3,1,普通高校/机构,长期经历,青年,84.63,54.29,37.28,74.23,63.92,81.1,41.19,78.94,61.35,8,95.1,42.74,68.6,0.06117,0
APP-1310,交叉学科,6,139,12,12,0,普通高校/机构,短期交流,中青年,74.57,35.83,69.45,54.28,61.53,57.02,61.07,77.95,100.0,6,57.78,59.88,70.71,0.03392,0
APP-1311,信息科学,10,308,9,15,1,普通高校/机构,无,中青年,85.05,72.44,57.17,59.11,60.58,47.91,63.81,67.57,71.46,2,30.64,52.78,57.2,0.0245,0
APP-1312,交叉学科,9,177,7,3,0,双一流/国家级平台,短期交流,青年,79.84,64.57,77.77,59.41,59.48,62.05,61.87,74.8,84.73,6,51.36,49.29,44.88,0.01625,0
APP-1313,工程技术,6,177,3,6,0,省部级重点单位,无,中青年,74.65,65.32,51.97,69.33,74.19,85.61,69.11,61.89,74.7,4,26.82,50.32,68.25,0.01616,0
APP-1314,生命科学,8,358,21,17,1,普通高校/机构,短期交流,中青年,76.04,84.4,100.0,86.24,51.83,94.6,45.02,100.0,92.48,8,43.34,79.41,65.17,0.77116,0
APP-1315,生命科学,12,215,20,14,7,普通高校/机构,无,中青年,57.4,68.43,75.7,74.63,95.76,62.92,46.5,74.51,78.21,6,68.32,66.24,79.7,0.79798,1
APP-1316,管理科学,10,253,14,12,1,省部级重点单位,短期交流,中青年,70.06,96.53,70.95,57.3,75.08,59.4,44.3,61.15,74.48,7,83.22,90.17,61.6,0.73952,0
APP-1317,工程技术,10,473,4,4,2,普通高校/机构,长期经历,青年,86.09,61.98,77.35,70.14,53.15,92.42,64.19,83.13,87.95,6,77.61,63.86,66.7,0.21378,0
APP-1318,生命科学,8,160,11,6,2,省部级重点单位,短期交流,青年,60.32,56.41,40.68,67.95,76.36,67.21,47.23,88.6,69.28,2,53.9,27.62,68.89,0.05672,0
APP-1319,管理科学,4,49,12,2,0,普通高校/机构,长期经历,青年,62.7,52.39,60.55,64.44,81.92,69.54,52.52,58.39,77.87,7,67.4,43.21,73.73,0.06786,0
APP-1320,交叉学科,9,298,12,8,0,双一流/国家级平台,无,中青年,60.56,80.12,94.75,68.8,71.91,91.51,35.59,48.72,88.9,9,72.17,64.07,80.13,0.81107,1
APP-1321,工程技术,17,854,21,15,1,普通高校/机构,短期交流,中青年,73.99,86.12,63.2,78.93,49.91,89.54,29.45,51.69,97.07,7,100.0,66.36,47.79,0.73247,0
APP-1322,工程技术,14,652,20,22,1,省部级重点单位,无,资深,90.23,61.68,67.06,59.64,100.0,85.21,38.81,59.95,72.38,5,43.92,51.45,75.93,0.46656,0
APP-1323,生命科学,5,191,8,9,0,普通高校/机构,短期交流,中青年,79.11,55.1,61.0,64.5,76.23,53.46,58.33,69.19,75.88,5,86.19,47.68,60.93,0.0949,0
APP-1324,管理科学,7,34,10,7,1,双一流/国家级平台,无,青年,43.7,91.42,89.97,81.77,46.04,58.9,49.14,45.56,85.52,6,34.16,51.06,74.92,0.12071,0
APP-1325,信息科学,11,151,2,3,1,双一流/国家级平台,无,青年,80.43,49.69,64.33,75.1,69.35,87.45,51.55,63.73,62.03,4,79.6,59.4,89.13,0.53581,1
APP-1326,交叉学科,5,82,12,1,0,省部级重点单位,无,青年,66.25,84.14,49.22,85.63,62.47,77.81,63.27,66.88,95.58,10,43.59,61.12,28.16,0.0894,0
APP-1327,信息科学,9,198,11,7,1,省部级重点单位,无,中青年,78.62,62.01,100.0,87.67,66.1,64.67,79.16,74.87,72.01,6,42.33,42.24,84.65,0.18258,0
APP-1328,工程技术,8,521,12,6,1,普通高校/机构,短期交流,青年,70.06,75.56,47.37,51.31,46.9,69.87,40.1,79.18,77.63,6,50.31,66.43,61.99,0.07591,0
APP-1329,信息科学,8,86,13,13,3,双一流/国家级平台,短期交流,中青年,60.81,85.08,66.54,72.75,66.87,87.33,28.32,76.02,84.61,7,40.48,66.27,49.46,0.51099,0
APP-1330,生命科学,9,825,10,13,2,省部级重点单位,长期经历,中青年,71.07,76.67,55.37,62.4,52.7,92.33,68.9,96.88,82.51,6,64.52,60.02,56.56,0.26703,0
APP-1331,管理科学,11,178,17,10,1,普通高校/机构,无,中青年,66.26,65.87,57.48,53.42,60.41,73.93,50.31,86.41,72.36,7,80.53,49.56,46.47,0.06318,0
APP-1332,工程技术,7,95,6,6,0,省部级重点单位,长期经历,青年,76.0,89.55,52.1,58.74,72.2,65.76,46.33,73.33,99.21,7,13.77,74.09,72.63,0.51822,0
APP-1333,工程技术,10,364,11,6,2,省部级重点单位,无,青年,60.48,74.05,59.9,65.09,58.37,70.69,70.36,55.44,56.25,4,52.51,85.83,46.41,0.0258,1
APP-1334,交叉学科,3,153,11,8,0,双一流/国家级平台,无,中青年,57.38,100.0,82.76,65.17,61.35,90.12,44.75,59.87,70.78,5,34.27,53.93,84.47,0.42254,1
APP-1335,交叉学科,6,211,10,7,1,省部级重点单位,短期交流,中青年,81.52,46.13,39.47,61.11,79.12,89.88,72.84,48.57,75.63,7,74.1,50.69,75.76,0.00994,0
APP-1336,交叉学科,9,116,6,4,0,省部级重点单位,无,青年,86.41,45.92,86.91,68.82,51.78,76.33,69.89,72.3,72.5,6,84.41,70.39,67.86,0.13288,1
APP-1337,生命科学,18,491,29,32,4,省部级重点单位,无,资深,79.54,83.92,84.33,100.0,55.63,67.65,100.0,74.97,94.2,5,52.51,40.93,29.39,0.05069,0
APP-1338,工程技术,4,52,9,11,1,普通高校/机构,无,中青年,63.57,69.56,75.64,46.57,45.93,86.99,47.31,83.39,65.42,3,41.93,39.02,41.52,0.02683,0
APP-1339,交叉学科,5,71,13,8,1,普通高校/机构,无,中青年,62.38,81.1,69.89,83.78,52.83,93.48,68.74,74.01,97.57,7,23.7,50.32,62.64,0.06441,0
APP-1340,信息科学,6,130,11,6,2,普通高校/机构,短期交流,青年,63.13,54.62,72.15,68.76,68.07,56.56,44.99,85.81,79.22,6,94.98,67.57,63.56,0.49587,1
APP-1341,生命科学,3,49,5,1,1,省部级重点单位,无,青年,83.58,70.76,89.35,63.31,76.23,71.21,73.79,86.12,68.39,6,82.38,46.15,79.98,0.25159,0
APP-1342,管理科学,7,309,5,3,0,普通高校/机构,无,青年,61.27,76.4,41.81,42.76,53.1,87.87,46.08,54.58,60.99,5,16.43,61.66,14.49,0.0027,0
APP-1343,工程技术,2,45,12,2,1,普通高校/机构,无,青年,83.49,62.39,78.91,78.92,75.76,74.88,71.34,62.23,79.85,8,69.11,25.83,51.09,0.04347,0
APP-1344,工程技术,5,104,6,8,3,普通高校/机构,无,中青年,80.28,73.25,56.81,50.27,67.68,68.14,53.54,69.83,74.98,5,33.76,73.1,78.23,0.08646,0
APP-1345,交叉学科,11,129,6,7,1,普通高校/机构,短期交流,中青年,88.09,50.94,80.39,79.76,43.88,76.22,71.64,59.41,84.36,8,45.83,87.93,58.27,0.16088,0
APP-1346,工程技术,20,766,25,26,5,省部级重点单位,长期经历,资深,85.82,75.53,58.8,91.64,68.79,78.45,42.39,66.35,77.49,7,31.03,45.62,56.06,0.65579,1
APP-1347,信息科学,16,206,18,18,4,普通高校/机构,短期交流,资深,79.05,90.24,78.6,52.32,85.11,60.48,34.07,74.52,91.56,3,15.98,69.99,36.59,0.26527,0
APP-1348,信息科学,3,176,11,4,0,普通高校/机构,长期经历,青年,52.91,52.67,44.77,84.19,35.73,75.09,12.36,68.15,80.58,5,55.09,58.25,81.99,0.02679,0
APP-1349,信息科学,7,312,10,5,0,省部级重点单位,无,青年,79.93,51.83,42.61,69.33,98.08,78.41,57.32,70.0,77.76,5,93.91,63.91,55.76,0.08898,0
APP-1350,生命科学,8,130,15,14,3,普通高校/机构,短期交流,中青年,73.5,86.66,66.3,41.78,56.23,68.11,37.02,55.86,91.73,6,37.48,57.57,82.59,0.18383,1
APP-1351,管理科学,18,361,32,34,5,普通高校/机构,无,资深,67.15,51.58,89.53,53.34,39.61,64.65,93.91,77.6,84.28,6,73.83,56.54,88.92,0.01982,0
APP-1352,交叉学科,17,247,30,32,5,普通高校/机构,无,资深,89.71,81.77,76.04,71.32,68.21,67.55,54.53,76.5,89.75,6,76.97,47.0,86.39,0.57073,0
APP-1353,信息科学,2,94,13,3,0,双一流/国家级平台,短期交流,青年,70.03,70.77,75.94,74.22,79.3,62.35,74.93,58.56,93.49,6,70.43,42.33,63.45,0.14794,0
APP-1354,信息科学,4,90,8,4,0,普通高校/机构,无,青年,65.12,64.15,80.9,48.45,61.51,84.21,72.89,50.6,79.06,7,95.93,81.79,55.77,0.15304,0
APP-1355,交叉学科,11,174,9,7,0,省部级重点单位,长期经历,青年,86.61,90.53,62.05,69.41,70.99,62.2,55.13,88.45,82.38,5,75.1,31.78,54.61,0.38515,0
APP-1356,生命科学,10,216,24,26,2,双一流/国家级平台,短期交流,资深,66.73,82.99,77.16,79.71,99.92,76.27,35.27,96.22,90.44,4,92.09,61.66,97.46,0.81022,0
APP-1357,工程技术,5,43,3,9,0,省部级重点单位,长期经历,中青年,64.47,73.92,59.3,81.98,69.29,69.51,47.31,73.52,57.49,9,33.06,60.85,60.4,0.05766,0
APP-1358,工程技术,15,286,15,13,1,普通高校/机构,无,中青年,57.35,39.86,63.29,63.63,100.0,65.53,72.7,64.57,80.98,11,70.91,61.16,81.9,0.17043,0
APP-1359,管理科学,13,403,21,17,2,省部级重点单位,无,中青年,61.34,79.97,65.15,74.7,86.23,90.46,95.71,85.69,79.75,5,86.22,73.97,72.2,0.48453,1
APP-1360,生命科学,6,151,10,4,0,省部级重点单位,短期交流,青年,62.45,55.01,59.82,82.94,66.82,72.43,25.3,77.06,85.74,9,40.56,55.33,57.0,0.12631,0
APP-1361,工程技术,16,590,19,17,3,普通高校/机构,无,中青年,80.07,66.9,67.01,80.08,70.66,65.97,57.67,66.84,73.99,4,0.0,73.75,59.7,0.24885,0
APP-1362,信息科学,8,136,11,5,1,省部级重点单位,无,青年,58.75,70.1,64.18,80.59,60.89,64.82,37.91,84.52,92.95,9,30.65,97.75,84.12,0.26618,0
APP-1363,工程技术,7,116,17,12,1,普通高校/机构,短期交流,中青年,47.85,96.56,57.39,70.48,69.99,78.07,42.77,57.86,74.62,3,41.5,59.26,64.53,0.08709,0
APP-1364,生命科学,9,93,19,13,2,普通高校/机构,长期经历,中青年,75.94,66.45,65.89,67.77,74.98,83.92,84.14,59.64,77.41,7,67.22,25.42,56.29,0.03116,0
APP-1365,工程技术,7,120,16,14,2,普通高校/机构,短期交流,中青年,63.76,50.08,70.33,72.54,59.53,89.25,34.61,75.45,75.36,7,44.67,59.43,50.28,0.28035,1
APP-1366,工程技术,6,495,7,5,1,普通高校/机构,无,青年,71.79,90.58,51.5,59.07,43.92,71.99,17.85,71.71,94.3,3,56.06,57.67,69.44,0.23529,0
APP-1367,生命科学,16,380,13,19,1,普通高校/机构,无,资深,88.67,80.16,74.26,83.46,87.14,71.27,60.08,79.56,61.14,5,43.91,69.24,55.22,0.49054,0
APP-1368,生命科学,9,131,13,7,0,省部级重点单位,短期交流,中青年,72.93,80.68,60.59,49.1,81.58,75.57,57.59,87.9,99.87,7,53.43,26.11,74.1,0.18637,0
APP-1369,生命科学,2,34,9,4,0,双一流/国家级平台,无,青年,91.63,90.84,70.97,62.44,43.33,76.01,43.83,46.71,96.73,4,54.68,67.84,100.0,0.65698,0
APP-1370,信息科学,7,55,7,2,0,普通高校/机构,无,青年,71.11,94.12,58.02,68.53,68.74,64.74,36.37,70.58,76.35,5,43.35,54.41,72.81,0.30682,0
APP-1371,生命科学,10,122,11,11,2,省部级重点单位,无,中青年,85.09,57.52,83.76,75.11,82.43,91.55,56.75,98.52,92.27,5,72.43,76.45,94.67,0.80009,0
APP-1372,交叉学科,8,285,10,3,1,省部级重点单位,无,青年,64.88,50.53,82.34,77.55,80.78,74.27,23.0,61.05,83.3,7,83.61,52.67,51.85,0.55998,1
APP-1373,信息科学,3,64,4,1,0,普通高校/机构,无,青年,73.4,81.79,52.26,88.36,54.9,80.42,58.44,59.28,98.53,8,33.02,77.62,75.63,0.21149,1
APP-1374,管理科学,9,103,10,7,1,普通高校/机构,无,青年,59.87,66.33,75.87,70.01,81.71,79.09,43.05,36.39,91.51,3,60.35,34.81,85.35,0.21109,0
APP-1375,交叉学科,7,90,9,6,0,普通高校/机构,短期交流,青年,61.42,67.6,89.69,59.67,66.24,78.85,77.74,71.53,100.0,6,27.41,62.32,87.46,0.05276,0
APP-1376,生命科学,9,293,14,10,0,普通高校/机构,无,中青年,69.08,54.3,53.78,67.11,72.22,61.95,56.37,78.71,66.38,6,20.95,44.51,85.75,0.00701,0
APP-1377,工程技术,4,97,6,7,0,普通高校/机构,短期交流,中青年,54.73,78.17,54.97,64.85,51.29,73.92,46.93,78.68,83.91,4,76.73,53.21,64.28,0.13086,0
APP-1378,交叉学科,11,152,10,4,0,普通高校/机构,无,青年,74.07,75.63,79.03,75.76,0.0,100.0,45.41,54.44,64.76,7,96.15,100.0,79.13,0.20838,1
APP-1379,工程技术,10,172,11,11,0,省部级重点单位,长期经历,中青年,68.06,67.82,48.39,55.13,53.56,93.05,11.33,69.87,76.81,3,49.43,44.91,46.7,0.03676,0
APP-1380,信息科学,5,503,5,4,0,普通高校/机构,无,青年,75.05,50.56,56.34,66.72,74.59,75.88,47.52,73.32,100.0,5,92.67,55.29,91.32,0.06289,0
APP-1381,信息科学,5,265,11,5,2,普通高校/机构,无,青年,54.93,86.93,52.78,90.09,62.71,69.6,45.94,70.78,86.68,5,43.04,41.41,47.81,0.05375,0
APP-1382,生命科学,4,265,4,4,1,普通高校/机构,无,青年,81.12,73.58,79.21,71.34,76.4,47.39,58.93,53.58,91.85,5,51.31,56.47,85.32,0.24492,0
APP-1383,工程技术,11,73,18,14,2,省部级重点单位,无,中青年,94.07,85.65,57.61,55.31,83.7,68.03,50.76,71.16,87.14,4,89.35,59.3,81.74,0.88882,1
APP-1384,交叉学科,12,223,29,32,3,普通高校/机构,无,资深,91.32,40.56,63.73,64.58,60.71,73.06,72.57,57.78,86.5,7,37.75,48.78,81.63,0.01271,0
APP-1385,交叉学科,14,185,12,16,2,省部级重点单位,短期交流,中青年,96.75,70.8,56.78,39.97,59.14,70.19,58.1,41.92,76.78,7,74.33,90.37,99.11,0.69871,0
APP-1386,生命科学,5,171,14,7,1,普通高校/机构,长期经历,青年,72.55,59.96,85.23,68.23,31.01,71.03,33.12,80.22,74.91,9,49.03,82.79,81.89,0.14999,1
APP-1387,管理科学,8,347,11,7,0,普通高校/机构,无,青年,67.42,70.51,55.11,90.42,41.24,81.47,16.71,72.1,76.51,4,41.59,44.96,41.45,0.10365,0
APP-1388,信息科学,6,171,10,6,1,双一流/国家级平台,无,青年,78.34,83.2,46.89,53.57,44.56,62.0,41.08,78.88,54.7,11,45.82,76.7,74.03,0.03472,0
APP-1389,交叉学科,24,262,32,31,5,普通高校/机构,短期交流,资深,68.9,75.18,46.3,50.07,74.91,77.27,29.06,61.98,81.18,10,12.63,53.36,31.88,0.03419,0
APP-1390,生命科学,4,66,12,4,0,普通高校/机构,短期交流,青年,49.37,70.25,78.4,60.51,60.87,72.68,24.04,79.4,84.4,5,81.22,39.87,62.45,0.03399,0
