application_id,discipline,predicted_funding_probability,ai_recommendation,confidence,project_risk,fairness_audit_share,routing,routing_reason,true_label,true_funding_probability
APP-1380,信息科学,0.33138,建议不资助,0.33725,47.52,0.06065,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.06289
APP-1381,信息科学,0.16289,建议不资助,0.67423,45.94,0.06385,fast_track,高置信且解释风险较低，可进入快速复核,0,0.05375
APP-1382,生命科学,0.15063,建议不资助,0.69874,58.93,0.06771,fast_track,高置信且解释风险较低，可进入快速复核,0,0.24492
APP-1383,工程技术,0.82488,建议资助,0.64975,50.76,0.03576,regular_review,进入常规人工复核,1,0.88882
APP-1384,交叉学科,0.04641,建议不资助,0.90718,72.57,0.04094,regular_review,进入常规人工复核,0,0.01271
APP-1385,交叉学科,0.3412,建议不资助,0.3176,58.1,0.04206,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.69871
APP-1386,生命科学,0.36231,建议不资助,0.27538,33.12,0.06839,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.14999
APP-1387,管理科学,0.09356,建议不资助,0.81288,16.71,0.06116,fast_track,高置信且解释风险较低，可进入快速复核,0,0.10365
APP-1388,信息科学,0.15516,建议不资助,0.68968,41.08,0.07554,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03472
APP-1389,交叉学科,0.01684,建议不资助,0.96631,29.06,0.03306,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03419
APP-1390,生命科学,0.17639,建议不资助,0.64721,24.04,0.06339,regular_review,进入常规人工复核,0,0.03399
APP-1391,交叉学科,0.28715,建议不资助,0.42569,56.86,0.08025,regular_review,进入常规人工复核,0,0.10773
APP-1392,交叉学科,0.1686,建议不资助,0.66281,72.77,0.07921,regular_review,进入常规人工复核,0,0.31558
APP-1393,生命科学,0.05943,建议不资助,0.88114,68.7,0.04593,regular_review,进入常规人工复核,0,0.00784
APP-1394,生命科学,0.17141,建议不资助,0.65718,24.36,0.03191,fast_track,高置信且解释风险较低，可进入快速复核,0,0.08516
APP-1395,交叉学科,0.41303,建议不资助,0.17394,50.73,0.08814,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.23352
APP-1396,生命科学,0.58175,建议资助,0.1635,58.46,0.08324,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.68528
APP-1397,工程技术,0.10293,建议不资助,0.79413,61.69,0.09547,regular_review,进入常规人工复核,0,0.15587
APP-1398,交叉学科,0.47449,建议不资助,0.05101,80.6,0.04715,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.51412
APP-1399,工程技术,0.57218,建议资助,0.14435,26.61,0.04453,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.62701
APP-1400,信息科学,0.09449,建议不资助,0.81102,32.28,0.05446,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07286
APP-1401,信息科学,0.28279,建议不资助,0.43442,36.75,0.0628,regular_review,进入常规人工复核,0,0.57009
APP-1402,生命科学,0.1707,建议不资助,0.6586,65.56,0.07419,regular_review,进入常规人工复核,1,0.14436
APP-1403,交叉学科,0.04926,建议不资助,0.90147,0.0,0.04672,fast_track,高置信且解释风险较低，可进入快速复核,0,0.23247
APP-1404,信息科学,0.15931,建议不资助,0.68139,45.43,0.07902,fast_track,高置信且解释风险较低，可进入快速复核,1,0.1221
APP-1405,生命科学,0.19828,建议不资助,0.60345,21.42,0.06476,regular_review,进入常规人工复核,0,0.03938
APP-1406,信息科学,0.67503,建议资助,0.35006,52.72,0.02802,regular_review,进入常规人工复核,1,0.41452
APP-1407,交叉学科,0.21843,建议不资助,0.56314,100.0,0.10795,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.12201
APP-1408,生命科学,0.20445,建议不资助,0.5911,68.02,0.08622,regular_review,进入常规人工复核,0,0.03378
APP-1409,交叉学科,0.24139,建议不资助,0.51721,25.48,0.15291,regular_review,进入常规人工复核,0,0.27105
APP-1410,管理科学,0.17897,建议不资助,0.64206,41.63,0.06246,regular_review,进入常规人工复核,1,0.0378
APP-1411,交叉学科,0.12774,建议不资助,0.74451,32.2,0.03074,fast_track,高置信且解释风险较低，可进入快速复核,0,0.21614
APP-1412,交叉学科,0.04369,建议不资助,0.91262,75.89,0.07963,regular_review,进入常规人工复核,0,0.01152
APP-1413,交叉学科,0.68089,建议资助,0.36178,22.25,0.04447,regular_review,进入常规人工复核,0,0.64942
APP-1414,交叉学科,0.13134,建议不资助,0.73733,54.11,0.03401,fast_track,高置信且解释风险较低，可进入快速复核,0,0.22094
APP-1415,生命科学,0.12507,建议不资助,0.74985,35.45,0.03749,fast_track,高置信且解释风险较低，可进入快速复核,1,0.17111
APP-1416,管理科学,0.66504,建议资助,0.33009,26.54,0.07179,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.58792
APP-1417,工程技术,0.57841,建议资助,0.15681,91.95,0.05808,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.5606
APP-1418,工程技术,0.30786,建议不资助,0.38428,18.68,0.08575,regular_review,进入常规人工复核,0,0.27144
APP-1419,交叉学科,0.12296,建议不资助,0.75407,26.11,0.06065,fast_track,高置信且解释风险较低，可进入快速复核,0,0.09513
APP-1420,交叉学科,0.08504,建议不资助,0.82993,81.91,0.04287,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.1031
APP-1421,管理科学,0.29016,建议不资助,0.41968,48.01,0.0985,regular_review,进入常规人工复核,1,0.10507
APP-1422,工程技术,0.34449,建议不资助,0.31102,54.39,0.05805,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.23332
APP-1423,信息科学,0.06598,建议不资助,0.86804,37.49,0.04748,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07426
APP-1424,信息科学,0.29126,建议不资助,0.41749,49.96,0.06342,regular_review,进入常规人工复核,0,0.4013
APP-1425,信息科学,0.2016,建议不资助,0.59679,41.42,0.07077,regular_review,进入常规人工复核,0,0.05264
APP-1426,信息科学,0.61607,建议资助,0.23215,44.16,0.03491,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.77595
APP-1427,生命科学,0.35218,建议不资助,0.29565,21.97,0.03294,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.23978
APP-1428,生命科学,0.51288,建议资助,0.02575,50.81,0.0312,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.10428
APP-1429,管理科学,0.62318,建议资助,0.24637,45.03,0.04416,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.53657
APP-1430,信息科学,0.24358,建议不资助,0.51283,48.79,0.05217,regular_review,进入常规人工复核,0,0.19369
APP-1431,交叉学科,0.19462,建议不资助,0.61076,63.19,0.03957,regular_review,进入常规人工复核,0,0.14124
APP-1432,工程技术,0.16377,建议不资助,0.67246,39.89,0.08183,fast_track,高置信且解释风险较低，可进入快速复核,0,0.60904
APP-1433,生命科学,0.80636,建议资助,0.61272,50.15,0.03436,regular_review,进入常规人工复核,1,0.74167
APP-1434,生命科学,0.41601,建议不资助,0.16798,96.63,0.06693,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.10977
APP-1435,生命科学,0.21819,建议不资助,0.56363,65.46,0.02974,regular_review,进入常规人工复核,0,0.14186
APP-1436,交叉学科,0.70155,建议资助,0.40309,39.2,0.03766,regular_review,进入常规人工复核,1,0.60369
APP-1437,生命科学,0.63907,建议资助,0.27813,28.13,0.05557,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.8754
APP-1438,工程技术,0.06616,建议不资助,0.86768,47.35,0.06582,fast_track,高置信且解释风险较低，可进入快速复核,0,0.04668
APP-1439,交叉学科,0.06528,建议不资助,0.86943,73.54,0.05682,regular_review,进入常规人工复核,0,0.02715
APP-1440,交叉学科,0.14201,建议不资助,0.71597,38.2,0.04431,fast_track,高置信且解释风险较低，可进入快速复核,0,0.06251
APP-1441,信息科学,0.22568,建议不资助,0.54864,49.13,0.12458,regular_review,进入常规人工复核,0,0.09625
APP-1442,生命科学,0.1321,建议不资助,0.73579,37.69,0.07244,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03532
APP-1443,生命科学,0.16944,建议不资助,0.66112,41.85,0.08262,fast_track,高置信且解释风险较低，可进入快速复核,0,0.19991
APP-1444,生命科学,0.02568,建议不资助,0.94865,34.68,0.05627,fast_track,高置信且解释风险较低，可进入快速复核,0,0.04467
APP-1445,生命科学,0.0776,建议不资助,0.84479,54.21,0.07476,fast_track,高置信且解释风险较低，可进入快速复核,0,0.04565
APP-1446,工程技术,0.79034,建议资助,0.58067,56.82,0.04565,regular_review,进入常规人工复核,1,0.16536
APP-1447,交叉学科,0.03528,建议不资助,0.92945,78.28,0.06314,regular_review,进入常规人工复核,1,0.00947
APP-1448,工程技术,0.26435,建议不资助,0.4713,50.87,0.05775,regular_review,进入常规人工复核,1,0.32298
APP-1449,工程技术,0.04543,建议不资助,0.90914,45.22,0.05647,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01276
APP-1450,生命科学,0.54977,建议资助,0.09953,91.24,0.07014,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.58744
APP-1451,管理科学,0.2252,建议不资助,0.5496,55.98,0.05399,regular_review,进入常规人工复核,1,0.5525
APP-1452,工程技术,0.51025,建议资助,0.0205,52.47,0.06874,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.60605
APP-1453,交叉学科,0.11654,建议不资助,0.76693,48.4,0.07016,fast_track,高置信且解释风险较低，可进入快速复核,0,0.111
APP-1454,交叉学科,0.07534,建议不资助,0.84931,51.7,0.09357,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02237
APP-1455,信息科学,0.18743,建议不资助,0.62513,31.36,0.05773,regular_review,进入常规人工复核,0,0.11652
APP-1456,生命科学,0.3635,建议不资助,0.273,46.94,0.06249,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.65866
APP-1457,信息科学,0.2807,建议不资助,0.43859,44.19,0.09526,regular_review,进入常规人工复核,1,0.30207
APP-1458,信息科学,0.0975,建议不资助,0.805,55.71,0.07627,fast_track,高置信且解释风险较低，可进入快速复核,0,0.11482
APP-1459,交叉学科,0.26007,建议不资助,0.47986,79.19,0.05321,regular_review,进入常规人工复核,0,0.29116
APP-1460,信息科学,0.13423,建议不资助,0.73155,67.9,0.09648,regular_review,进入常规人工复核,0,0.37551
APP-1461,管理科学,0.21192,建议不资助,0.57617,58.8,0.0498,regular_review,进入常规人工复核,0,0.3479
APP-1462,工程技术,0.30924,建议不资助,0.38152,14.11,0.05969,regular_review,进入常规人工复核,0,0.66421
APP-1463,生命科学,0.21164,建议不资助,0.57673,39.88,0.10092,regular_review,进入常规人工复核,0,0.18322
APP-1464,信息科学,0.26389,建议不资助,0.47223,12.14,0.06092,regular_review,进入常规人工复核,0,0.3741
APP-1465,工程技术,0.07487,建议不资助,0.85026,70.22,0.0802,regular_review,进入常规人工复核,1,0.1096
APP-1466,工程技术,0.34782,建议不资助,0.30436,47.98,0.06423,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.26182
APP-1467,信息科学,0.15671,建议不资助,0.68658,45.63,0.08556,fast_track,高置信且解释风险较低，可进入快速复核,0,0.13156
APP-1468,信息科学,0.16406,建议不资助,0.67188,34.86,0.07566,fast_track,高置信且解释风险较低，可进入快速复核,0,0.20143
APP-1469,管理科学,0.56819,建议资助,0.13639,81.24,0.03806,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.22736
APP-1470,生命科学,0.03871,建议不资助,0.92257,50.61,0.05279,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02115
APP-1471,交叉学科,0.11594,建议不资助,0.76812,55.08,0.06559,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03203
APP-1472,生命科学,0.11292,建议不资助,0.77415,51.09,0.04529,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07423
APP-1473,生命科学,0.24134,建议不资助,0.51732,52.62,0.0767,regular_review,进入常规人工复核,0,0.22463
APP-1474,工程技术,0.11421,建议不资助,0.77158,45.89,0.072,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03223
APP-1475,工程技术,0.09337,建议不资助,0.81326,73.83,0.04531,regular_review,进入常规人工复核,0,0.06431
APP-1476,工程技术,0.18738,建议不资助,0.62525,81.5,0.08409,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.05237
APP-1477,信息科学,0.59389,建议资助,0.18778,50.54,0.05776,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.7384
APP-1478,交叉学科,0.63014,建议资助,0.26028,44.49,0.03659,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.39383
APP-1479,工程技术,0.15503,建议不资助,0.68994,69.57,0.04977,regular_review,进入常规人工复核,0,0.22578
APP-1480,工程技术,0.19477,建议不资助,0.61047,36.68,0.08902,regular_review,进入常规人工复核,0,0.41365
APP-1481,信息科学,0.15509,建议不资助,0.68982,77.12,0.03848,regular_review,进入常规人工复核,0,0.03985
APP-1482,生命科学,0.071,建议不资助,0.858,86.66,0.06391,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.0613
APP-1483,工程技术,0.84719,建议资助,0.69437,72.31,0.03557,regular_review,进入常规人工复核,1,0.58022
APP-1484,信息科学,0.09984,建议不资助,0.80032,25.38,0.03882,fast_track,高置信且解释风险较低，可进入快速复核,0,0.16938
APP-1485,工程技术,0.34395,建议不资助,0.3121,46.16,0.08199,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.20518
APP-1486,生命科学,0.07682,建议不资助,0.84636,44.59,0.07362,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01507
APP-1487,交叉学科,0.19481,建议不资助,0.61039,31.79,0.08749,regular_review,进入常规人工复核,0,0.21926
APP-1488,工程技术,0.21974,建议不资助,0.56053,42.54,0.04065,regular_review,进入常规人工复核,1,0.09428
